87,5,2,1,350000,164,./image/0503.png,3
86,4,2,1,350000,134,./image/0507.png,3
85,4,2,1,180000,114,./image/0509.png,3
81,3,2,1,270000,84,./image/0510.png,3
86,4,2,1,400000,134,./image/0511.png,3
81,3,2,1,270000,84,./image/0512.png,3
85,3,2,1,180000,84,./image/0515.png,5
84,3,1,1,194000,77,./image/0519.png,1
84,4,2,1,200000,101,./image/0520.png,3
74,2,1,0,70000,41,./image/0522.png,1
82,3,2,1,180000,84,./image/0524.png,2
73,2,1,0,130000,49,./image/0525.png,1
86,4,2,1,170000,114,./image/0526.png,3
86,4,2,1,350000,134,./image/0527.png,3
86,4,2,1,200000,101,./image/0528.png,3
78,3,2,2,250000,84,./image/0531.png,3
85,4,2,1,200000,114,./image/0532.png,4
78,3,2,1,250000,84,./image/0533.png,3
81,3,2,1,270000,84,./image/0535.png,3
78,3,2,1,230000,84,./image/0536.png,3
87,4,2,1,123000,137,./image/0537.png,3
78,3,2,2,240000,84,./image/0541.png,3
85,3,2,1,190000,84,./image/0542.png,5
81,3,2,1,100000,84,./image/0543.png,3
83,3,2,1,22000,84,./image/0544.png,3
87,5,2,1,280000,164,./image/0545.png,2
78,3,2,2,250000,84,./image/0546.png,3
81,3,2,1,270000,84,./image/0548.png,3
81,3,2,1,270000,84,./image/0549.png,3
73,3,1,1,210000,59,./image/0550.png,3
87,5,2,1,280000,164,./image/0551.png,2
79,3,1,1,210000,70,./image/0553.png,3
83,3,2,1,22000,84,./image/0554.png,3
86,4,2,1,340000,134,./image/0556.png,3
85,3,2,1,210000,84,./image/0557.png,3
84,4,2,1,273000,118,./image/0559.png,3
78,3,2,2,240000,84,./image/0560.png,3
81,3,2,1,270000,84,./image/0561.png,3
83,3,2,1,260000,84,./image/0562.png,3
83,3,1,1,161796,71,./image/0563.png,2
81,3,1,0,90000,62,./image/0564.png,1
80,3,2,1,69342,84,./image/0565.png,4
81,3,2,1,270000,84,./image/0566.png,3
79,3,1,1,220000,70,./image/0567.png,3
71,3,1,0,80000,46,./image/0569.png,1
83,3,2,1,208894,84,./image/0570.png,3
84,3,2,1,89940,84,./image/0571.png,3
83,3,2,1,180000,84,./image/0572.png,3
72,2,1,0,106542,42,./image/0573.png,1
83,3,2,1,180000,84,./image/0574.png,7
72,2,1,0,50000,41,./image/0575.png,1
85,4,2,1,257701,101,./image/0576.png,3
86,3,2,1,190000,84,./image/0578.png,2
84,3,2,1,280000,92,./image/0579.png,2
83,3,2,1,208771,84,./image/0580.png,3
72,2,1,0,50000,41,./image/0581.png,1
85,4,2,1,300000,117,./image/0583.png,3
86,3,2,1,170000,84,./image/0584.png,2
80,3,1,1,161648,65,./image/0585.png,3
78,3,1,1,170000,59,./image/0586.png,3
85,4,2,1,250000,101,./image/0587.png,3
75,3,1,0,96000,59,./image/0589.png,1
85,4,2,1,310000,134,./image/0590.png,3
81,3,2,1,270000,84,./image/0591.png,3
85,4,2,1,300000,117,./image/0592.png,3
81,3,2,1,270000,84,./image/0594.png,3
79,3,1,1,130000,59,./image/0595.png,3
85,4,2,1,250000,101,./image/0596.png,3
80,3,2,1,270000,84,./image/0597.png,3
83,4,2,1,200000,101,./image/0599.png,3
85,4,2,1,250000,101,./image/0600.png,3
75,3,1,0,96000,59,./image/0601.png,1
81,3,2,1,270000,84,./image/0602.png,3
82,4,2,1,180000,100,./image/0603.png,3
85,4,2,1,310000,134,./image/0605.png,3
82,4,2,1,230000,100,./image/0606.png,3
81,3,2,1,270000,84,./image/0607.png,3
82,3,1,1,170000,75,./image/0609.png,3
86,3,2,1,170000,84,./image/0610.png,2
75,3,1,0,96000,59,./image/0611.png,1
83,3,2,1,166000,84,./image/0613.png,4
83,3,2,1,130000,84,./image/0614.png,3
81,3,2,1,270000,84,./image/0615.png,3
81,3,1,0,200000,62,./image/0616.png,1
81,3,2,1,270000,84,./image/0618.png,3
81,3,2,1,270000,84,./image/0619.png,3
85,4,2,1,210000,101,./image/0620.png,3
83,3,2,1,264127,84,./image/0622.png,3
72,2,1,0,80000,42,./image/0623.png,1
81,3,1,0,200000,62,./image/0625.png,1
74,2,1,0,70000,41,./image/0627.png,1
68,2,1,0,201000,49,./image/0628.png,1
81,3,2,1,270000,84,./image/0631.png,3
83,3,2,1,264127,84,./image/0632.png,3
83,3,2,1,166000,84,./image/0633.png,4
81,3,2,1,270000,84,./image/0634.png,3
81,3,2,1,270000,84,./image/0635.png,3
73,3,1,0,100000,59,./image/0636.png,2
81,3,1,0,200000,62,./image/0637.png,1
85,4,2,1,270000,114,./image/0638.png,4
74,2,1,0,70000,41,./image/0641.png,1
80,3,2,2,166003,84,./image/0643.png,4
78,3,2,1,240000,84,./image/0645.png,3
87,4,2,1,123000,137,./image/0646.png,3
87,5,2,1,210000,164,./image/0647.png,2
75,2,1,0,100000,59,./image/0649.png,1
78,3,1,1,170000,59,./image/0650.png,3
83,3,2,1,208894,84,./image/0651.png,3
84,3,2,1,170000,92,./image/0652.png,2
80,3,2,1,166000,84,./image/0653.png,4
85,3,2,1,200000,84,./image/0654.png,3
83,3,1,2,130000,78,./image/0656.png,2
85,3,2,1,160000,84,./image/0657.png,2
84,3,1,1,210000,83,./image/0658.png,3
75,3,1,0,160000,59,./image/0659.png,1
87,5,2,1,147448,164,./image/0660.png,2
78,3,2,1,200000,84,./image/0661.png,3
73,2,1,0,170000,49,./image/0662.png,1
85,4,2,1,290000,114,./image/0663.png,4
86,4,2,1,140000,101,./image/0664.png,3
72,2,1,2,170000,49,./image/0665.png,1
78,3,2,1,200000,84,./image/0667.png,3
84,3,2,1,160000,92,./image/0669.png,2
87,5,2,1,417603,164,./image/0670.png,3
83,3,2,1,230000,84,./image/0671.png,3
86,4,2,1,150000,101,./image/0672.png,3
80,3,2,1,160000,84,./image/0673.png,4
80,3,2,1,170000,84,./image/0678.png,4
80,3,2,1,160000,84,./image/0680.png,4
83,3,2,1,130000,84,./image/0681.png,3
86,4,2,1,150000,101,./image/0682.png,3
83,3,2,1,130000,84,./image/0686.png,3
83,3,2,1,130000,84,./image/0687.png,3
86,5,2,1,550000,165,./image/0688.png,4
83,3,2,1,130000,84,./image/0689.png,3
79,3,1,1,240000,71,./image/0690.png,3
80,3,2,1,160000,84,./image/0691.png,4
79,3,1,1,219522,70,./image/0692.png,3
80,3,2,1,160000,84,./image/0693.png,4
80,3,2,1,170000,84,./image/0694.png,4
80,3,1,1,222036,60,./image/0695.png,3
85,3,2,1,222036,84,./image/0696.png,3
80,3,2,1,170000,84,./image/0697.png,4
86,4,2,1,150000,101,./image/0698.png,3
80,3,2,1,160000,84,./image/0699.png,4
83,3,2,1,160000,84,./image/0700.png,3
80,3,2,1,160000,84,./image/0701.png,4
80,3,1,1,159000,60,./image/0705.png,3
83,3,2,1,125000,84,./image/0707.png,4
83,3,2,1,207000,84,./image/0709.png,3
83,3,2,1,207000,84,./image/0710.png,3
80,3,2,1,160000,84,./image/0712.png,4
80,3,2,1,166033,84,./image/0715.png,4
79,3,1,1,120000,59,./image/0719.png,3
85,4,2,1,300000,117,./image/0720.png,3
83,3,2,1,200000,84,./image/0721.png,3
81,4,2,1,300000,134,./image/0723.png,3
72,2,1,0,80000,40,./image/0724.png,1
75,3,1,0,96000,59,./image/0725.png,1
84,3,2,1,237000,92,./image/0727.png,2
81,3,2,1,242000,84,./image/0729.png,3
86,3,2,1,200000,84,./image/0730.png,2
73,3,2,1,110000,76,./image/0731.png,4
85,4,2,1,300000,117,./image/0732.png,3
85,3,2,1,180000,84,./image/0733.png,3
72,3,2,1,200000,83,./image/0734.png,4
83,4,2,1,250000,101,./image/0735.png,3
81,3,2,1,270000,84,./image/0736.png,3
84,3,1,1,197000,83,./image/0737.png,3
81,3,1,0,200000,62,./image/0738.png,1
84,3,2,1,190000,84,./image/0739.png,3
81,3,1,0,200000,62,./image/0740.png,1
72,2,1,0,50000,41,./image/0741.png,1
85,4,2,1,350000,117,./image/0742.png,3
81,3,2,1,270000,84,./image/0743.png,3
76,1,1,0,30000,27,./image/0744.png,1
83,4,2,1,300000,101,./image/0745.png,3
81,3,2,1,270000,84,./image/0746.png,3
84,3,2,1,280000,93,./image/0748.png,3
85,4,2,1,230000,114,./image/0749.png,3
73,2,1,2,70000,33,./image/0750.png,1
79,3,1,1,200000,70,./image/0751.png,3
81,3,2,1,270000,84,./image/0752.png,3
81,3,2,1,270000,84,./image/0753.png,3
80,3,2,1,166000,84,./image/0755.png,4
83,3,2,1,220000,84,./image/0756.png,3
81,3,2,1,270000,84,./image/0757.png,3
79,3,1,1,221560,70,./image/0759.png,3
87,5,2,1,417603,164,./image/0760.png,3
79,3,1,1,120000,59,./image/0762.png,3
83,4,2,1,160000,101,./image/0765.png,3
85,3,2,1,130000,84,./image/0766.png,5
80,3,2,1,160000,84,./image/0767.png,4
82,3,2,1,180000,84,./image/0768.png,2
81,3,1,0,200000,62,./image/0771.png,1
83,4,2,1,187862,101,./image/0772.png,3
79,3,1,1,241895,71,./image/0773.png,3
73,3,1,1,150000,59,./image/0774.png,3
78,3,2,1,250000,99,./image/0776.png,3
79,3,1,1,130000,59,./image/0779.png,3
83,3,2,1,210000,84,./image/0781.png,3
74,2,1,0,70000,41,./image/0783.png,1
83,3,2,1,240000,84,./image/0784.png,3
85,4,2,1,295402,114,./image/0785.png,3
86,4,2,1,200000,134,./image/0786.png,3
74,2,1,0,70000,41,./image/0787.png,1
86,3,2,1,190000,84,./image/0788.png,2
86,4,2,1,300000,134,./image/0790.png,3
86,4,2,1,240000,122,./image/0791.png,2
79,3,1,1,219522,70,./image/0792.png,3
78,3,2,1,250000,99,./image/0794.png,3
82,3,1,1,200000,76,./image/0796.png,3
83,3,2,1,170000,84,./image/0797.png,4
80,3,2,1,166000,84,./image/0798.png,4
82,3,2,1,173000,84,./image/0800.png,4
83,3,2,1,230000,84,./image/0801.png,3
86,4,2,1,150000,101,./image/0802.png,3
80,3,2,1,160000,84,./image/0804.png,4
83,3,2,1,130000,84,./image/0806.png,3
80,3,2,1,160000,84,./image/0811.png,4
80,3,2,1,170000,84,./image/0812.png,4
86,4,2,1,150000,101,./image/0813.png,3
83,3,2,1,130000,84,./image/0816.png,3
86,5,2,1,550000,165,./image/0817.png,4
83,3,2,1,130000,84,./image/0818.png,3
83,3,2,1,130000,84,./image/0819.png,3
79,3,1,1,240000,71,./image/0820.png,3
80,3,2,1,160000,84,./image/0821.png,4
79,3,1,1,219522,70,./image/0822.png,3
80,3,2,1,160000,84,./image/0823.png,4
80,3,2,1,170000,84,./image/0824.png,4
80,3,1,1,222036,60,./image/0825.png,3
80,3,2,1,170000,84,./image/0826.png,4
85,3,2,1,222036,84,./image/0827.png,3
83,3,2,1,207000,84,./image/0830.png,3
83,3,2,1,125000,84,./image/0831.png,4
80,3,1,1,159000,60,./image/0835.png,3
86,4,2,1,150000,101,./image/0837.png,3
80,3,2,1,166033,84,./image/0839.png,4
83,3,2,1,160000,84,./image/0840.png,3
83,3,2,1,207000,84,./image/0841.png,3
80,3,2,1,160000,84,./image/0842.png,4
80,3,2,1,160000,84,./image/0846.png,4
80,3,2,1,160000,84,./image/0849.png,4
68,2,1,0,98000,49,./image/0851.png,1
83,3,2,1,266579,84,./image/0852.png,3
85,4,2,1,380000,114,./image/0853.png,4
81,3,1,0,200000,62,./image/0855.png,1
80,3,2,1,250000,84,./image/0856.png,4
78,3,1,1,190000,59,./image/0857.png,3
79,3,1,1,130000,59,./image/0858.png,3
85,4,2,1,295000,114,./image/0859.png,3
77,2,1,0,130000,43,./image/0861.png,1
84,3,2,1,140000,84,./image/0862.png,3
79,3,1,1,200000,70,./image/0864.png,3
79,3,1,1,130000,70,./image/0865.png,3
85,4,2,1,180000,114,./image/0867.png,3
84,3,2,1,170000,84,./image/0868.png,3
83,3,2,1,200000,84,./image/0870.png,3
79,3,1,1,219522,70,./image/0871.png,3
86,4,2,1,300000,127,./image/0876.png,3
83,3,2,1,150000,84,./image/0877.png,3
72,2,1,0,50000,41,./image/0878.png,1
84,3,2,1,280000,92,./image/0879.png,2
77,2,1,0,130000,43,./image/0881.png,1
84,3,2,1,180000,84,./image/0883.png,3
82,3,2,1,186024,84,./image/0885.png,4
85,4,2,1,200000,114,./image/0888.png,3
79,3,1,1,221560,70,./image/0889.png,3
85,4,2,1,260000,101,./image/0891.png,3
72,2,1,0,50000,41,./image/0893.png,1
83,3,2,1,266579,84,./image/0895.png,3
79,3,1,1,221560,70,./image/0898.png,3
72,2,1,0,50000,41,./image/0900.png,1
79,3,1,1,219522,70,./image/0901.png,3
84,3,2,1,170000,84,./image/0903.png,3
82,3,2,1,186024,84,./image/0904.png,4
83,3,2,1,140000,84,./image/0905.png,3
78,3,2,2,200000,84,./image/0906.png,3
86,4,2,1,200000,134,./image/0907.png,3
80,3,2,1,166000,84,./image/0908.png,4
84,4,2,1,273000,118,./image/0909.png,3
72,2,1,0,80000,40,./image/0911.png,1
70,3,1,2,210000,59,./image/0912.png,3
84,4,2,1,273000,118,./image/0915.png,3
81,3,2,1,285814,84,./image/0916.png,3
84,4,2,1,150000,101,./image/0917.png,3
75,3,1,0,80000,59,./image/0918.png,1
86,4,2,1,220000,114,./image/0919.png,3
86,4,2,1,350000,127,./image/0920.png,3
79,3,1,1,120000,59,./image/0924.png,3
79,3,1,1,241895,71,./image/0925.png,3
82,4,2,1,195000,100,./image/0926.png,3
84,3,2,1,200000,84,./image/0927.png,3
81,3,2,1,100000,84,./image/0928.png,3
84,3,2,1,170000,92,./image/0929.png,2
81,3,2,1,285814,84,./image/0930.png,3
81,3,2,1,270000,84,./image/0931.png,3
80,4,2,1,278000,119,./image/0932.png,2
81,3,2,1,270000,84,./image/0934.png,3
